Date,BTC,ETH,LTC,XRP,USDT
29-10-2018,6332.63,197.247,49.0714,0.441514,0.996859
30-10-2018,6334.27,197.556,49.2391,0.444759,0.996671
31-10-2018,6317.61,197.381,49.4415,0.448382,0.988122
01-11-2018,6377.78,198.872,50.2719,0.455722,0.99172
02-11-2018,6388.44,200.635,51.3307,0.458685,0.993501
03-11-2018,6361.26,200.186,50.9734,0.455667,0.999433
04-11-2018,6376.13,207.486,53.6125,0.462691,0.988708
05-11-2018,6419.66,209.091,53.5463,0.497412,0.993176
06-11-2018,6461.01,218.452,55.9451,0.54908,0.992796
07-11-2018,6530.14,217.183,54.1889,0.535707,0.99327
08-11-2018,6453.72,212.231,52.3734,0.493508,0.994333
09-11-2018,6385.62,210.074,51.896,0.500668,0.994832
10-11-2018,6409.22,212.533,52.4018,0.506698,0.99718
11-11-2018,6411.27,211.34,51.3649,0.505913,0.990462
12-11-2018,6371.27,210.418,50.6482,0.517165,0.989148
13-11-2018,6359.49,206.826,49.6966,0.510112,0.985118
14-11-2018,5738.35,181.397,43.6108,0.474372,0.966644
15-11-2018,5648.03,180.806,43.9483,0.481708,0.982022
16-11-2018,5575.55,175.177,42.4589,0.471609,0.987027
17-11-2018,5554.33,174.001,41.9289,0.491654,0.985869
18-11-2018,5623.54,177.067,42.3279,0.510473,0.992533
19-11-2018,4871.49,149.175,36.6411,0.478166,0.98273
20-11-2018,4451.87,130.339,33.0442,0.434726,0.968799
21-11-2018,4602.17,136.701,34.6706,0.447651,0.987504
22-11-2018,4365.94,126.706,32.1951,0.42608,0.998188
23-11-2018,4347.11,123.296,32.1597,0.407428,0.98257
24-11-2018,3880.76,113.494,29.2177,0.375336,0.980224
25-11-2018,4009.97,116.45,30.8922,0.374551,0.980969
26-11-2018,3779.13,108.335,29.411,0.355451,0.977243
27-11-2018,3820.72,110.01,31.0688,0.360163,0.98426
28-11-2018,4257.42,122.438,34.6266,0.390557,0.998622
29-11-2018,4278.84645524,117.542645204,33.7974470501,0.379562316367,0.997377100811
30-11-2018,4017.26845712,113.171421096,32.064762816,0.362454862996,0.991822591933
01-12-2018,4214.67193177,118.635558644,34.3407361247,0.372905541219,1.00105228277
02-12-2018,4139.8780641,116.388899329,33.7131504014,0.367627228356,0.998371663389
03-12-2018,3894.1309069,108.925017829,31.0728012801,0.34875439279,0.996593812935
04-12-2018,3956.89386975,110.214189589,31.186124121,0.352231310037,1.00003100157
05-12-2018,3753.99482663,102.475555559,29.2952391188,0.338242000588,0.992965843432
06-12-2018,3521.10172384,91.7610561566,26.9436599533,0.310936400165,0.998296020778
07-12-2018,3419.93720035,93.2945640148,25.27258518,0.301997458829,1.00143121687
